STRUCTURE,STRUCTURE_ID,ACTION,FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,TIME_PERIOD,OBS_VALUE,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,UNIT_TYPE,UNIT_TYPE_LABEL,TIME_FORMAT,TIME_FORMAT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,BEN,Benin,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE4,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 4 - Emergency,_Z,Not Applicable,2021-11,,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,BFA,Burkina Faso,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE4,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 4 - Emergency,_Z,Not Applicable,2021-11,1.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,CMR,Cameroon,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE4,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 4 - Emergency,_Z,Not Applicable,2021-10,1.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,CIV,Cote d'Ivoire,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE4,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 4 - Emergency,_Z,Not Applicable,2021-10,,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,GMB,"Gambia, The",IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE4,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 4 - Emergency,_Z,Not Applicable,2021-11,,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,GHA,Ghana,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE4,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 4 - Emergency,_Z,Not Applicable,2021-11,1.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,GIN,Guinea,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE4,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 4 - Emergency,_Z,Not Applicable,2021-11,,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,GNB,Guinea-Bissau,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE4,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 4 - Emergency,_Z,Not Applicable,2021-11,,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,MLI,Mali,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE4,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 4 - Emergency,_Z,Not Applicable,2021-11,,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,MRT,Mauritania,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE4,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 4 - Emergency,_Z,Not Applicable,2021-11,,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,NER,Niger,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE4,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 4 - Emergency,_Z,Not Applicable,2021-11,1.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,SEN,Senegal,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE4,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 4 - Emergency,_Z,Not Applicable,2021-11,,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,NGA,Nigeria,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE4,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 4 - Emergency,_Z,Not Applicable,2021-10,,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,TCD,Chad,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE4,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 4 - Emergency,_Z,Not Applicable,2021-11,,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,SLE,Sierra Leone,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE4,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 4 - Emergency,_Z,Not Applicable,2021-10,,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,TGO,Togo,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE4,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 4 - Emergency,_Z,Not Applicable,2021-11,,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,MOZ,Mozambique,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE4,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 4 - Emergency,_Z,Not Applicable,2021-11,,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,MDG,Madagascar,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE4,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 4 - Emergency,_Z,Not Applicable,2021-11,9.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,MWI,Malawi,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE4,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 4 - Emergency,_Z,Not Applicable,2021-11,,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,LSO,Lesotho,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE4,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 4 - Emergency,_Z,Not Applicable,2021-11,1.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,HND,Honduras,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE4,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 4 - Emergency,_Z,Not Applicable,2022-01,3.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,TZA,Tanzania,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE4,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 4 - Emergency,_Z,Not Applicable,2021-12,1.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,SOM,Somalia,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE4,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 4 - Emergency,_Z,Not Applicable,2021-08,2.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,NGA,Nigeria,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE4,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 4 - Emergency,_Z,Not Applicable,2022-03,,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,KEN,Kenya,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE4,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 4 - Emergency,_Z,Not Applicable,2022-02,3.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,SOM,Somalia,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE4,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 4 - Emergency,_Z,Not Applicable,2022-01,3.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,BFA,Burkina Faso,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE4,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 4 - Emergency,_Z,Not Applicable,2022-03,2.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,CMR,Cameroon,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE4,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 4 - Emergency,_Z,Not Applicable,2022-03,1.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,TCD,Chad,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE4,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 4 - Emergency,_Z,Not Applicable,2022-03,,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,CIV,Cote d'Ivoire,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE4,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 4 - Emergency,_Z,Not Applicable,2022-03,,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,GHA,Ghana,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE4,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 4 - Emergency,_Z,Not Applicable,2022-03,1.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,GIN,Guinea,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE4,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 4 - Emergency,_Z,Not Applicable,2022-03,,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,MRT,Mauritania,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE4,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 4 - Emergency,_Z,Not Applicable,2022-03,1.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,NER,Niger,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE4,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 4 - Emergency,_Z,Not Applicable,2022-03,1.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,SEN,Senegal,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE4,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 4 - Emergency,_Z,Not Applicable,2022-03,,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,SLE,Sierra Leone,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE4,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 4 - Emergency,_Z,Not Applicable,2022-03,,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,TGO,Togo,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE4,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 4 - Emergency,_Z,Not Applicable,2022-03,,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,BEN,Benin,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE4,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 4 - Emergency,_Z,Not Applicable,2022-03,,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,GNB,Guinea-Bissau,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE4,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 4 - Emergency,_Z,Not Applicable,2022-03,,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,CPV,Cabo Verde,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE4,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 4 - Emergency,_Z,Not Applicable,2022-03,,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,DJI,Djibouti,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE4,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 4 - Emergency,_Z,Not Applicable,2022-03,,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,SSD,South Sudan,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE4,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 4 - Emergency,_Z,Not Applicable,2022-03,19.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,YEM,"Yemen, Rep.",IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE4,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 4 - Emergency,_Z,Not Applicable,2022-02,18.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,AFG,Afghanistan,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE4,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 4 - Emergency,_Z,Not Applicable,2022-03,16.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,ETH,Ethiopia,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE4,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 4 - Emergency,_Z,Not Applicable,2021-05,8.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,BDI,Burundi,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE4,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 4 - Emergency,_Z,Not Applicable,2022-04,,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,UGA,Uganda,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE4,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 4 - Emergency,_Z,Not Applicable,2022-04,7.000000000000001,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,GTM,Guatemala,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE4,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 4 - Emergency,_Z,Not Applicable,2022-04,2.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,MDG,Madagascar,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE4,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 4 - Emergency,_Z,Not Applicable,2022-04,4.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,SOM,Somalia,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE4,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 4 - Emergency,_Z,Not Applicable,2022-05,8.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,A,Normal value,PU,Public
